NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241018;;;12.6;1;245;9;15.0;1;1455;9;13.8;1;13.8;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241019;;;10.7;1;326;9;16.7;1;1311;9;13.6;1;13.7;1;6.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241020;;;12.1;1;201;9;18.7;1;1427;9;15.8;1;15.4;1;6.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241021;;;15.9;1;429;9;19.6;1;1002;9;16.5;1;17.8;1;3.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241022;;;11.3;1;455;9;17.5;1;1246;9;13.1;1;14.4;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241023;;;9.1;1;630;9;17.6;1;1246;9;12.4;1;13.4;1;8.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241024;;;7.8;1;632;9;19.3;1;1312;9;12.9;1;13.6;1;11.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241025;;;11.8;1;557;9;20.2;1;1205;9;15.0;1;16.0;1;8.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241026;;;14.6;1;502;9;18.5;1;1357;9;15.7;1;16.6;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241027;;;13.7;1;510;9;16.9;1;1225;9;15.0;1;15.3;1;3.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241028;;;11.9;1;816;9;16.7;1;1415;9;13.2;1;14.3;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241029;;;10.5;1;255;9;13.4;1;1316;9;11.5;1;12.0;1;2.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241030;;;9.9;1;2123;9;13.9;1;1325;9;12.6;1;11.9;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241031;;;10.1;1;753;9;11.5;1;1340;9;10.8;1;10.8;1;1.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241101;;;8.6;1;649;9;11.5;1;1428;9;9.9;1;10.1;1;2.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241102;;;9.9;1;2019;9;12.3;1;1348;9;11.1;1;11.1;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241103;;;9.3;1;1740;9;10.7;1;1206;9;9.6;1;10.0;1;1.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241104;;;5.8;1;646;1;15.2;1;1253;1;9.4;1;10.5;1;9.4;1;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241105;;;7.7;1;452;9;12.3;1;2211;9;10.1;1;10.0;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241106;;;9.4;1;954;9;11.9;1;1343;9;10.4;1;10.7;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241107;;;9.9;1;2227;9;12.3;1;1217;9;10.7;1;11.1;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241108;;;7.2;1;408;9;9.8;1;1738;9;8.8;1;8.5;1;2.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241109;;;9.3;1;221;9;11.3;1;1452;9;10.4;1;10.3;1;2.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241110;;;9.8;1;1759;9;12.0;1;1349;9;10.3;1;10.9;1;2.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241111;;;7.0;1;3;9;13.0;1;1357;9;10.1;1;10.0;1;6.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241112;;;8.1;1;109;9;10.5;1;1411;9;9.5;1;9.3;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241113;;;7.4;1;1759;9;9.6;1;1034;9;8.5;1;8.5;1;2.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241114;;;7.1;1;1826;9;12.7;1;1307;9;10.0;1;9.9;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241115;;;9.2;1;1639;9;10.6;1;1224;9;9.6;1;9.9;1;1.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241116;;;7.1;1;1754;9;10.0;1;1234;9;7.5;1;8.6;1;2.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241117;;;4.5;1;2306;9;10.1;1;1338;9;7.6;1;7.3;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241118;;;7.2;1;150;9;11.5;1;330;9;9.7;1;9.4;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241119;;;8.7;1;1758;9;12.4;1;1011;9;10.2;1;10.6;1;3.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241120;;;3.2;1;711;9;7.6;1;1433;9;4.6;1;5.4;1;4.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241121;;;0.4;1;1334;9;1.7;1;905;9;0.8;1;1.1;1;1.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241122;;;-0.8;1;221;9;4.8;1;1316;9;2.4;1;2.0;1;5.6;1;;;;;120;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241123;;;0.8;1;12;9;12.7;1;516;9;5.8;1;6.8;1;11.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241124;;;8.6;1;1801;9;17.3;1;1715;9;14.7;1;13.0;1;8.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241125;;;9.0;1;1709;9;14.4;1;601;9;11.6;1;11.7;1;5.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241126;;;7.9;1;1751;9;10.4;1;1154;9;8.6;1;9.2;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241127;;;7.6;1;2006;9;13.7;1;1700;9;10.9;1;10.7;1;6.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241128;;;6.3;1;444;9;10.3;1;1218;9;7.1;1;8.3;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241129;;;2.3;1;711;9;8.5;1;1219;9;4.6;1;5.4;1;6.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241130;;;1.0;1;729;9;7.7;1;1324;9;3.0;1;4.4;1;6.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241201;;;0.7;1;348;9;11.0;1;543;9;5.5;1;5.9;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241202;;;8.8;1;2052;9;12.8;1;1157;9;10.4;1;10.8;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241203;;;6.5;1;120;9;8.6;1;1428;9;7.2;1;7.6;1;2.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241204;;;4.1;1;303;9;8.6;1;1215;9;5.8;1;6.4;1;4.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241205;;;4.8;1;351;9;13.4;1;2331;9;7.8;1;9.1;1;8.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241206;;;8.5;1;1658;9;11.6;1;506;9;9.4;1;10.1;1;3.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241207;;;6.9;1;1759;9;10.8;1;601;9;9.1;1;8.9;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241208;;;6.9;1;1801;9;8.4;1;1130;9;7.5;1;7.7;1;1.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241209;;;5.2;1;1749;9;6.7;1;1425;9;5.9;1;6.0;1;1.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241210;;;4.6;1;401;9;6.7;1;1347;9;5.7;1;5.7;1;2.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241211;;;4.4;1;718;9;5.3;1;601;9;5.2;1;4.9;1;0.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241212;;;3.9;1;1746;9;5.1;1;1235;9;4.2;1;4.5;1;1.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241213;;;0.8;1;1753;9;3.7;1;1328;9;2.4;1;2.3;1;2.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241214;;;0.6;1;1857;9;5.4;1;2242;9;3.6;1;3.0;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241215;;;3.7;1;609;9;10.1;1;245;9;7.2;1;6.9;1;6.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241216;;;8.7;1;1801;9;9.8;1;1205;9;9.2;1;9.3;1;1.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241217;;;6.3;1;1759;9;8.2;1;233;9;7.2;1;7.3;1;1.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241218;;;6.1;1;2036;9;13.5;1;2320;9;11.0;1;9.8;1;7.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241219;;;5.5;1;1752;9;12.5;1;601;9;8.6;1;9.0;1;7.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241220;;;3.2;1;428;9;8.7;1;1227;9;6.1;1;6.0;1;5.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241221;;;6.8;1;2017;9;11.7;1;23;9;9.1;1;9.3;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241222;;;3.8;1;1254;9;7.9;1;1133;9;7.0;1;5.9;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241223;;;5.5;1;1839;9;7.9;1;1314;9;6.7;1;6.7;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241224;;;4.9;1;303;9;9.8;1;359;9;7.1;1;7.4;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241225;;;8.2;1;1801;9;9.9;1;1101;9;9.5;1;9.1;1;1.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241226;;;5.3;1;701;9;9.3;1;1234;9;6.9;1;7.3;1;4.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241227;;;1.9;1;739;9;7.8;1;1240;9;3.8;1;4.9;1;5.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241228;;;-1.2;1;703;9;1.6;1;325;9;0.0;1;0.2;1;2.8;1;;;;;678;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241229;;;0.6;1;2117;9;4.9;1;1347;9;3.4;1;2.8;1;4.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241230;;;1.4;1;1715;9;4.1;1;601;9;2.8;1;2.8;1;2.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20241231;;;1.0;1;2148;9;5.1;1;2120;9;3.6;1;3.1;1;4.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250101;;;3.9;1;300;9;8.6;1;153;9;6.2;1;6.3;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250102;;;2.9;1;841;9;5.0;1;1600;9;4.7;1;4.0;1;2.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250103;;;-0.4;1;746;9;4.7;1;1217;9;1.5;1;2.2;1;5.1;1;;;;;300;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250104;;;-3.7;1;440;9;11.1;1;525;9;-0.3;1;3.7;1;14.8;1;;;;;635;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250105;;;0.7;1;1850;9;12.8;1;1340;9;10.9;1;6.8;1;12.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250106;;;7.0;1;1545;9;12.0;1;647;9;9.4;1;9.5;1;5.0;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250107;;;3.8;1;658;9;7.7;1;1208;9;5.6;1;5.8;1;3.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250108;;;3.8;1;1029;9;12.1;1;1814;9;7.2;1;8.0;1;8.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250109;;;2.5;1;918;9;10.6;1;633;9;5.8;1;6.6;1;8.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250110;;;3.0;1;700;9;6.1;1;1420;9;3.7;1;4.6;1;3.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250111;;;-0.5;1;822;9;2.5;1;1400;9;1.2;1;1.0;1;3.0;1;;;;;162;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250112;;;1.2;1;1801;9;4.7;1;1318;9;3.1;1;3.0;1;3.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250113;;;1.2;1;810;9;4.9;1;1242;9;2.2;1;3.1;1;3.7;1;;;;;93;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250114;;;-2.3;1;619;9;4.5;1;556;9;1.0;1;1.1;1;6.8;1;;;;;584;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250115;;;0.8;1;4;9;7.1;1;1506;9;5.1;1;4.0;1;6.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250116;;;2.6;1;658;9;5.0;1;1144;9;4.3;1;3.8;1;2.4;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250117;;;0.0;1;1751;9;1.8;1;1259;9;1.0;1;0.9;1;1.8;1;;;;;261;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250118;;;-0.4;1;108;9;2.0;1;1406;9;0.8;1;0.8;1;2.4;1;;;;;332;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250119;;;-0.8;1;2250;9;1.7;1;1323;9;0.7;1;0.5;1;2.5;1;;;;;80;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250120;;;-0.9;1;805;9;0.2;1;1152;9;-0.5;1;-0.4;1;1.1;1;;;;;1277;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250121;;;-1.3;1;706;9;4.3;1;556;9;1.2;1;1.5;1;5.6;1;;;;;670;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250122;;;2.0;1;1824;9;9.1;1;1423;9;6.5;1;5.6;1;7.1;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250123;;;4.1;1;840;9;8.7;1;2311;9;6.7;1;6.4;1;4.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250124;;;7.2;1;1801;9;12.8;1;1940;9;9.9;1;10.0;1;5.6;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250125;;;8.2;1;1752;9;12.4;1;601;9;9.4;1;10.3;1;4.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250126;;;1.8;1;721;9;12.1;1;233;9;5.7;1;7.0;1;10.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250127;;;8.4;1;1743;9;12.2;1;1308;9;9.9;1;10.3;1;3.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250128;;;6.7;1;817;9;11.4;1;1448;9;8.8;1;9.1;1;4.7;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250129;;;6.1;1;738;9;8.0;1;1132;9;7.6;1;7.1;1;1.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250130;;;5.2;1;422;9;8.4;1;1103;9;6.4;1;6.8;1;3.2;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250131;;;1.2;1;335;9;6.5;1;1122;9;3.1;1;3.9;1;5.3;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250201;;;0.7;1;633;9;7.2;1;1308;9;3.3;1;4.0;1;6.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250202;;;-1.1;1;656;9;7.3;1;1318;9;2.8;1;3.1;1;8.4;1;;;;;279;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250203;;;-0.7;1;540;9;8.4;1;1304;9;2.1;1;3.9;1;9.1;1;;;;;235;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250204;;;-1.1;1;617;9;3.0;1;558;9;0.7;1;1.0;1;4.1;1;;;;;596;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250205;;;2.0;1;2100;9;6.8;1;1433;9;4.6;1;4.4;1;4.8;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250206;;;2.6;1;815;9;5.1;1;1802;9;4.0;1;3.9;1;2.5;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75114007;PARIS-MONTSOURIS-DOUBLE;48.821667;2.337833;75;20250207;;;2.5;1;816;9;7.4;1;523;9;4.6;1;5.0;1;4.9;1;;;;;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
